"ID","HASH","NAME_USA","NAME_EUR","NAME_JAP","GENRE","DEVELOPER","YEAR","PLAYERS"
"610872","0x29aefa03","Prose 2000/2020 v1.1","Prose 2000/2020 v1.1","Prose 2000/2020 v1.1","?","Telesensory Systems Inc/Speech Plus","1982","1"
"610873","0xe3b03fd4","Proteus/1 16-Bit Multi-Timbral Digital Sound Module","Proteus/1 16-Bit Multi-Timbral Digital Sound Module","Proteus/1 16-Bit Multi-Timbral Digital Sound Module","?","E-mu Systems","1989","1"
"610874","0x6205a949","Proteus/1 XR 16-Bit Multi-Timbral Digital Sound Module","Proteus/1 XR 16-Bit Multi-Timbral Digital Sound Module","Proteus/1 XR 16-Bit Multi-Timbral Digital Sound Module","?","E-mu Systems","1989","1"
"610875","0xc00e32c0","Virtual Ping Pong (Protocol)","Virtual Ping Pong (Protocol)","Virtual Ping Pong (Protocol)","?","Protocol","200?","1"
"610876","0x894cd7f","President Chess","President Chess","President Chess","?","SciSys","1982","1"
"610877","0x6b11fef5","Prize Fight (0100299V, NSW/ACT)","Prize Fight (0100299V, NSW/ACT)","Prize Fight (0100299V, NSW/ACT)","?","Aristocrat","1996","1"
"610878","0xbd40665d","PlayStation 2","PlayStation 2","PlayStation 2","?","Sony","2000","1"
"610879","0xfb57dbec","Series 5mx","Series 5mx","Series 5mx","?","Psion","1999","1"
"610880","0xa0704371","Power Smash 3 / Virtua Tennis 3 (Export)","Power Smash 3 / Virtua Tennis 3 (Export)","Power Smash 3 / Virtua Tennis 3 (Export)","?","Sega","2006","1"
"610881","0x5bcb064e","Power Spikes (Italian bootleg)","Power Spikes (Italian bootleg)","Power Spikes (Italian bootleg)","?","bootleg (Playmark?)","1991","1"
"610882","0xab2d11c0","PSR-16","PSR-16","PSR-16","?","Yamaha","1988","1"
"610883","0x991b7342","PSR-36","PSR-36","PSR-36","?","Yamaha","1988","1"
"610884","0x3f3940b0","PSR-40","PSR-40","PSR-40","?","Yamaha","1985","1"
"610885","0x3e473fda","PSR-500","PSR-500","PSR-500","?","Yamaha","1991","1"
"610886","0xad82bfee","PSS-12","PSS-12","PSS-12","?","Yamaha","1994","1"
"610887","0x4fe0b880","PSS-480 / PSS-580","PSS-480 / PSS-580","PSS-480 / PSS-580","?","Yamaha","1988","1"
"610888","0x7bca7893","Super Mario Kart / Super Mario Collection / Star Fox (Super Famicom Box)","Super Mario Kart / Super Mario Collection / Star Fox (Super Famicom Box)","Super Mario Kart / Super Mario Collection / Star Fox (Super Famicom Box)","?","Nintendo","1994","1"
"610889","0x95c419bf","Super Donkey Kong / Super Tetris 2 + Bombliss (Super Famicom Box)","Super Donkey Kong / Super Tetris 2 + Bombliss (Super Famicom Box)","Super Donkey Kong / Super Tetris 2 + Bombliss (Super Famicom Box)","?","Nintendo / BPS","1994","1"
"610890","0xba08c1c","Super Donkey Kong / Super Bomberman 2 (Super Famicom Box)","Super Donkey Kong / Super Bomberman 2 (Super Famicom Box)","Super Donkey Kong / Super Bomberman 2 (Super Famicom Box)","?","Nintendo / Hudson Soft","199?","1"
"610891","0x4c646cee","PSS-680","PSS-680","PSS-680","?","Yamaha","1988","1"
"610892","0x4da606d9","PSS-780","PSS-780","PSS-780","?","Yamaha","1989","1"
"610893","0x452b3eba","Power Stone 2 (bootleg)","Power Stone 2 (bootleg)","Power Stone 2 (bootleg)","?","Capcom","2000","1"
"610894","0x5139079d","Point Blank 2 (World, GNB2/VER.A)","Point Blank 2 (World, GNB2/VER.A)","Point Blank 2 (World, GNB2/VER.A)","?","Namco","1999","1"
"610895","0xc8305627","Point Blank 2 (World, GNB2/VER.A alt)","Point Blank 2 (World, GNB2/VER.A alt)","Point Blank 2 (World, GNB2/VER.A alt)","?","Namco","1999","1"
"610896","0xbf3766b1","Point Blank 2 (unknown region)","Point Blank 2 (unknown region)","Point Blank 2 (unknown region)","?","Namco","1999","1"
"610897","0x73989f20","Point Blank 2 (US, GNB3/VER.A)","Point Blank 2 (US, GNB3/VER.A)","Point Blank 2 (US, GNB3/VER.A)","?","Namco","1999","1"
"610898","0x9f6ae7c0","Point Blank 3 (World, GNN2 Ver.A)","Point Blank 3 (World, GNN2 Ver.A)","Point Blank 3 (World, GNN2 Ver.A)","?","Namco","2000","1"
"610899","0x63cb7bec","PTC-100","PTC-100","PTC-100","?","Grundig","198?","1"
"610900","0x96dfbdc2","Panda Train (Novamatic 1.7)","Panda Train (Novamatic 1.7)","Panda Train (Novamatic 1.7)","?","Subsino","1999","1"
"610901","0xcd4bbdf2","Pucki & Monsters","Pucki & Monsters","Pucki & Monsters","?","Romtec","1982","1"
"610902","0xcbb83847","Jingling Jiazu","Jingling Jiazu","Jingling Jiazu","?","IBS","2000","1"
"610903","0x52b169fd","Puckman Pockimon (set 2)","Puckman Pockimon (set 2)","Puckman Pockimon (set 2)","?","Sun Mixing","2000","1"
"610904","0x95012c38","TV Pump Active","TV Pump Active","TV Pump Active","?","Giggle","200?","1"
"610905","0x4b1bb0a2","Punching Kid (Japan)","Punching Kid (Japan)","Punching Kid (Japan)","?","Irem","1981","1"
"610906","0xadf9ef5a","Puyo Puyo Fever (prototype ver 0.01)","Puyo Puyo Fever (prototype ver 0.01)","Puyo Puyo Fever (prototype ver 0.01)","?","Sega","2003","1"
"610907","0x1dd0c62c","Puyo Puyo! The Medal Edition","Puyo Puyo! The Medal Edition","Puyo Puyo! The Medal Edition","?","Sega","2009","1"
"610908","0xaf2a1c19","Puzz Ball (Japan, PZB1 Ver.A)","Puzz Ball (Japan, PZB1 Ver.A)","Puzz Ball (Japan, PZB1 Ver.A)","?","Namco","2002","1"
"610909","0x338f41f7","PowerVu D9234","PowerVu D9234","PowerVu D9234","?","Scientific Atlanta","1997","1"
"610910","0x3b69df8c","PVE-500","PVE-500","PVE-500","?","SONY","1995","1"
"610911","0xdcbf6e63","Who Wants to Be a Millionaire? (Play Vision, Plug and Play, UK)","Who Wants to Be a Millionaire? (Play Vision, Plug and Play, UK)","Who Wants to Be a Millionaire? (Play Vision, Plug and Play, UK)","?","Play Vision","2006","1"
"610912","0xd1b82d2a","Haluatko miljonääriksi? (Finland)","Haluatko miljonääriksi? (Finland)","Haluatko miljonääriksi? (Finland)","?","Play Vision","2006","1"
"610913","0x2fc92cc3","Worldwide Casino Tour 12-in-1","Worldwide Casino Tour 12-in-1","Worldwide Casino Tour 12-in-1","?","Play Vision / Taikee / V-Tac","2005","1"
"610914","0xc9c533d5","PWP System 14","PWP System 14","PWP System 14","?","Smith Corona","1986","1"
"610915","0x7422e5d9","Powerful Chance","Powerful Chance","Powerful Chance","?","Konami","1999","1"
"610916","0x9e5cdc63","Power Flipper Pinball Shooting (v1.33)","Power Flipper Pinball Shooting (v1.33)","Power Flipper Pinball Shooting (v1.33)","?","Excellent System","1994","1"
"610917","0xdffcf1dd","Power Instinct 2 (US, Ver. 94.04.08, set 2)","Power Instinct 2 (US, Ver. 94.04.08, set 2)","Power Instinct 2 (US, Ver. 94.04.08, set 2)","?","Atlus","1994","1"
"610918","0xb6177996","Player's World - Super (0154019, US)","Player's World - Super (0154019, US)","Player's World - Super (0154019, US)","?","Aristocrat","200?","1"
"610919","0xdbfc0722","Pye-nage Taikai","Pye-nage Taikai","Pye-nage Taikai","?","Sammy","2000","1"
"610920","0x11b1d4ad","Q5 500 in 1 Handheld","Q5 500 in 1 Handheld","Q5 500 in 1 Handheld","?","<unknown>","201?","1"
"610921","0x7a3ee468","Queen Bee Bingo","Queen Bee Bingo","Queen Bee Bingo","?","Subsino","2003","1"
"610922","0x384227d8","Queens of Cash (0100706V, NSW/ACT)","Queens of Cash (0100706V, NSW/ACT)","Queens of Cash (0100706V, NSW/ACT)","?","Aristocrat","1998","1"
"610923","0x6625cbae","Quickfire","Quickfire","Quickfire","?","Electroplay","1979","1"
"610924","0xe9a596da","Quiz Mobile Suit Gundam: Monsenshi (QG1 Ver. A)","Quiz Mobile Suit Gundam: Monsenshi (QG1 Ver. A)","Quiz Mobile Suit Gundam: Monsenshi (QG1 Ver. A)","?","Namco","2006","1"
"610925","0x980f4493","QuizKid Racer (COP420 version)","QuizKid Racer (COP420 version)","QuizKid Racer (COP420 version)","?","National Semiconductor","1979","1"
"610926","0xb3f11f1a","QuizKid Racer (MM5799 version)","QuizKid Racer (MM5799 version)","QuizKid Racer (MM5799 version)","?","National Semiconductor","1977","1"
"610927","0xe862b3e2","QuizKid Speller","QuizKid Speller","QuizKid Speller","?","National Semiconductor","1978","1"
"610928","0xc8898c77","Que Long Gao Shou","Que Long Gao Shou","Que Long Gao Shou","?","IGS","1999","1"
"610929","0x77d0dc9e","Queen of the Nile (0300439V, NSW/ACT)","Queen of the Nile (0300439V, NSW/ACT)","Queen of the Nile (0300439V, NSW/ACT)","?","Aristocrat","2001","1"
"610930","0xc419f014","Queen of the Nile (0200439V, NSW/ACT)","Queen of the Nile (0200439V, NSW/ACT)","Queen of the Nile (0200439V, NSW/ACT)","?","Aristocrat","1997","1"
"610931","0x7a6b799","Queen of the Nile (3J011111, NSW/ACT)","Queen of the Nile (3J011111, NSW/ACT)","Queen of the Nile (3J011111, NSW/ACT)","?","Aristocrat","2005","1"
"610932","0x5d10a1ae","Queen of the Nile (0100439V, NSW/ACT)","Queen of the Nile (0100439V, NSW/ACT)","Queen of the Nile (0100439V, NSW/ACT)","?","Aristocrat","1997","1"
"610933","0x6654411b","Queen of the Nile (0101707V, Brazil)","Queen of the Nile (0101707V, Brazil)","Queen of the Nile (0101707V, Brazil)","?","Aristocrat","2002","1"
"610934","0x2a179138","Queen of the Nile (0300440V, NSW/ACT)","Queen of the Nile (0300440V, NSW/ACT)","Queen of the Nile (0300440V, NSW/ACT)","?","Aristocrat","1997","1"
"610935","0xfc9cf59d","Queen of the Nile - Cash Express (AHG1609, US)","Queen of the Nile - Cash Express (AHG1609, US)","Queen of the Nile - Cash Express (AHG1609, US)","?","Aristocrat","2001","1"
"610936","0x5d9bed87","Queen of the Nile - Cash Express (AHG1525, US)","Queen of the Nile - Cash Express (AHG1525, US)","Queen of the Nile - Cash Express (AHG1525, US)","?","Aristocrat","2001","1"
"610937","0xc492bc3d","Queen of the Nile - Cash Express (AHG1608, US)","Queen of the Nile - Cash Express (AHG1608, US)","Queen of the Nile - Cash Express (AHG1608, US)","?","Aristocrat","2001","1"
"610938","0xb473049b","Queen of the Nile (0101139V, NSW/ACT)","Queen of the Nile (0101139V, NSW/ACT)","Queen of the Nile (0101139V, NSW/ACT)","?","Aristocrat","1999","1"
"610939","0xf837b97c","Queen of the Nile - Fast Lane (0101670V, Queensland)","Queen of the Nile - Fast Lane (0101670V, Queensland)","Queen of the Nile - Fast Lane (0101670V, Queensland)","?","Aristocrat","2001","1"
"610940","0xc43debe1","Queen of the Nile Special Edition - Jackpot Carnival (20123911, NSW/ACT)","Queen of the Nile Special Edition - Jackpot Carnival (20123911, NSW/ACT)","Queen of the Nile Special Edition - Jackpot Carnival (20123911, NSW/ACT)","?","Aristocrat","2002","1"
"610941","0xcb9970fc","Queen of the Nile Special Edition - Jackpot Carnival (20123911, NSW/ACT, Show Program)","Queen of the Nile Special Edition - Jackpot Carnival (20123911, NSW/ACT, Show Program)","Queen of the Nile Special Edition - Jackpot Carnival (20123911, NSW/ACT, Show Program)","?","Aristocrat","2002","1"
"610942","0x5702ad49","Queen of the Nile - Maximillions (0401072V, NSW/ACT)","Queen of the Nile - Maximillions (0401072V, NSW/ACT)","Queen of the Nile - Maximillions (0401072V, NSW/ACT)","?","Aristocrat","1999","1"
"610943","0xcdd0c31b","Queen of the Nile - Money Train II (10203811, Queensland)","Queen of the Nile - Money Train II (10203811, Queensland)","Queen of the Nile - Money Train II (10203811, Queensland)","?","Aristocrat","2005","1"
"610944","0x30ee3374","Queen of the Nile (0301059V, Holland)","Queen of the Nile (0301059V, Holland)","Queen of the Nile (0301059V, Holland)","?","Aristocrat","2000","1"
"610945","0xc43a8625","Queen of the Nile (0300785V, New Zealand)","Queen of the Nile (0300785V, New Zealand)","Queen of the Nile (0300785V, New Zealand)","?","Aristocrat","1998","1"
"610946","0xfdb43dea","Queen of the Nile (0201200V, Queensland)","Queen of the Nile (0201200V, Queensland)","Queen of the Nile (0201200V, Queensland)","?","Aristocrat","1999","1"
"610947","0xb65ee7cc","Queen of the Nile Special Edition (20102811, NSW/ACT)","Queen of the Nile Special Edition (20102811, NSW/ACT)","Queen of the Nile Special Edition (20102811, NSW/ACT)","?","Aristocrat","2001","1"
"610948","0x41bd4ef7","Queen of the Nile Special Edition (10102811, NSW/ACT)","Queen of the Nile Special Edition (10102811, NSW/ACT)","Queen of the Nile Special Edition (10102811, NSW/ACT)","?","Aristocrat","2001","1"
"610949","0xdec32469","Queen of the Nile (GHG4091-02, US)","Queen of the Nile (GHG4091-02, US)","Queen of the Nile (GHG4091-02, US)","?","Aristocrat","1997","1"
"610950","0xe7698453","Queen of the Nile (GHG4091-03, US)","Queen of the Nile (GHG4091-03, US)","Queen of the Nile (GHG4091-03, US)","?","Aristocrat","1997","1"
"610951","0x47ca75d3","Queen of the Nile (04J00784, Peru?)","Queen of the Nile (04J00784, Peru?)","Queen of the Nile (04J00784, Peru?)","?","Aristocrat","1997","1"
"610952","0xa445690a","Queen of Sheba (10133721, NSW/ACT)","Queen of Sheba (10133721, NSW/ACT)","Queen of Sheba (10133721, NSW/ACT)","?","Aristocrat","2003","1"
"610953","0x4a6a4ac4","Q.T. Bird (0500009V, NSW/ACT)","Q.T. Bird (0500009V, NSW/ACT)","Q.T. Bird (0500009V, NSW/ACT)","?","Aristocrat","1994","1"
"610954","0x2e25c578","SBC + 2/4","SBC + 2/4","SBC + 2/4","?","QT Computer Systems Inc.","198?","1"
"610955","0xaccd0ef2","Quaak (bootleg of Frogger)","Quaak (bootleg of Frogger)","Quaak (bootleg of Frogger)","?","bootleg","1981","1"
"610956","0xc11514cc","Quarterback (rev 2)","Quarterback (rev 2)","Quarterback (rev 2)","?","Leland Corporation","1987","1"
"610957","0x2f1b75e0","Quarterback (rev 1, cocktail)","Quarterback (rev 1, cocktail)","Quarterback (rev 1, cocktail)","?","Leland Corporation","1987","1"
"610958","0x933eae96","Queen Bee (Ver. 114)","Queen Bee (Ver. 114)","Queen Bee (Ver. 114)","?","Subsino (American Alpha license)","2001","1"
"610959","0x532fc7ee","Queen Bee (Brazil, Ver. 202)","Queen Bee (Brazil, Ver. 202)","Queen Bee (Brazil, Ver. 202)","?","Subsino","2001","1"
"610960","0xc4fd1e66","Queen Bee (Israel, Ver. 100)","Queen Bee (Israel, Ver. 100)","Queen Bee (Israel, Ver. 100)","?","Subsino","2001","1"
"610961","0xc7e15d23","Queen Bee (SA-101-HARD)","Queen Bee (SA-101-HARD)","Queen Bee (SA-101-HARD)","?","Subsino","2001","1"
"610962","0x26317ff9","Queen of the Games","Queen of the Games","Queen of the Games","?","<unknown>","200?","1"
"610963","0x4a24c9b2","Questar/M","Questar/M","Questar/M","?","Honeywell Bull","1982","1"
"610964","0xf69a0a37","Quick Pick 5","Quick Pick 5","Quick Pick 5","?","Konami","1991","1"
"610965","0x896e8f77","Quiz 365 (Hong Kong & Taiwan)","Quiz 365 (Hong Kong & Taiwan)","Quiz 365 (Hong Kong & Taiwan)","?","Nakanihon / Taito","1994","1"
"610966","0xc328b4dc","Quizard (v1.8, German, i8751 DE 11 D3)","Quizard (v1.8, German, i8751 DE 11 D3)","Quizard (v1.8, German, i8751 DE 11 D3)","?","TAB Austria","1995","1"
"610967","0x95730846","Quizard 2 (v2.3, German, i8751 DN 122 D3)","Quizard 2 (v2.3, German, i8751 DN 122 D3)","Quizard 2 (v2.3, German, i8751 DN 122 D3)","?","TAB Austria","1995","1"
"610968","0xcc86e2cc","Quizard 2 (v2.2, German, i8751 DN 122 D3)","Quizard 2 (v2.2, German, i8751 DN 122 D3)","Quizard 2 (v2.2, German, i8751 DN 122 D3)","?","TAB Austria","1995","1"
"610969","0xe27438d0","Quizard 3 (v3.4, German, i8751 DE 132 D3)","Quizard 3 (v3.4, German, i8751 DE 132 D3)","Quizard 3 (v3.4, German, i8751 DE 132 D3)","?","TAB Austria","1995","1"
"610970","0xd45fb9ba","Quizard 3 (v3.2, German, i8751 DE 132 D3)","Quizard 3 (v3.2, German, i8751 DE 132 D3)","Quizard 3 (v3.2, German, i8751 DE 132 D3)","?","TAB Austria","1996","1"
"610971","0x55e83867","Quizard 3 (v3.4, German, i8751 DE 132 A1)","Quizard 3 (v3.4, German, i8751 DE 132 A1)","Quizard 3 (v3.4, German, i8751 DE 132 A1)","?","TAB Austria","1995","1"
"610972","0x7c10ad73","Quizard 4 Rainbow (v4.2, German, i8751 DE 142 D3)","Quizard 4 Rainbow (v4.2, German, i8751 DE 142 D3)","Quizard 4 Rainbow (v4.2, German, i8751 DE 142 D3)","?","TAB Austria","1998","1"
"610973","0x705f58d4","Quizard 4 Rainbow (v4.0, German, i8751 DE 142 D3)","Quizard 4 Rainbow (v4.0, German, i8751 DE 142 D3)","Quizard 4 Rainbow (v4.0, German, i8751 DE 142 D3)","?","TAB Austria","1997","1"
"610974","0x7586842","Quizard 4 Rainbow (v4.1, German, i8751 DE 142 D3)","Quizard 4 Rainbow (v4.1, German, i8751 DE 142 D3)","Quizard 4 Rainbow (v4.1, German, i8751 DE 142 D3)","?","TAB Austria","1998","1"
"610975","0xbd463fa3","Quizard 4 Rainbow (v4.2, Czech, i8751 TS142 CZ1)","Quizard 4 Rainbow (v4.2, Czech, i8751 TS142 CZ1)","Quizard 4 Rainbow (v4.2, Czech, i8751 TS142 CZ1)","?","TAB Austria","1998","1"
"610976","0x40dc1b4f","Quizard (v1.0, German, i8751 DE 11 D3)","Quizard (v1.0, German, i8751 DE 11 D3)","Quizard (v1.0, German, i8751 DE 11 D3)","?","TAB Austria","1995","1"
"610977","0xaed27a63","Quizard (v1.2, German, i8751 DE 11 D3)","Quizard (v1.2, German, i8751 DE 11 D3)","Quizard (v1.2, German, i8751 DE 11 D3)","?","TAB Austria","1995","1"
"610978","0xdeb88eec","Quizard (v1.7, German, i8751 DE 11 D3)","Quizard (v1.7, German, i8751 DE 11 D3)","Quizard (v1.7, German, i8751 DE 11 D3)","?","TAB Austria","1995","1"
"610979","0x52a4a0f2","Quizard (v1.8, Italian, i8751 IT 11 I2)","Quizard (v1.8, Italian, i8751 IT 11 I2)","Quizard (v1.8, Italian, i8751 IT 11 I2)","?","TAB Austria","1995","1"
"610980","0x51015792","Quizard (v1.0, Italian, i8751 IT 11 I2)","Quizard (v1.0, Italian, i8751 IT 11 I2)","Quizard (v1.0, Italian, i8751 IT 11 I2)","?","TAB Austria","1995","1"
"610981","0xbf0f36be","Quizard (v1.2, Italian, i8751 IT 11 I2)","Quizard (v1.2, Italian, i8751 IT 11 I2)","Quizard (v1.2, Italian, i8751 IT 11 I2)","?","TAB Austria","1995","1"
"610982","0xcf65c231","Quizard (v1.7, Italian, i8751 IT 11 I2)","Quizard (v1.7, Italian, i8751 IT 11 I2)","Quizard (v1.7, Italian, i8751 IT 11 I2)","?","TAB Austria","1995","1"
"610983","0x71580242","Quiz Punch","Quiz Punch","Quiz Punch","?","Space Computer","1988","1"
"610984","0xf197f523","QVT-102","QVT-102","QVT-102","?","Qume","1983","1"
"610985","0x714f780c","QVT-102A","QVT-102A","QVT-102A","?","Qume","1983","1"
"610986","0x8690c5b5","QVT-103","QVT-103","QVT-103","?","Qume","1983","1"
"610987","0xce5b2f46","QVT-190","QVT-190","QVT-190","?","Qume","1987","1"
"610988","0x6ad81ac0","QVT-201 (Rev. T201VE)","QVT-201 (Rev. T201VE)","QVT-201 (Rev. T201VE)","?","Qume","1986","1"
"610989","0x1a27b643","QVT-70","QVT-70","QVT-70","?","Qume","1992","1"
"610990","0x73b1cba0","QVT-82","QVT-82","QVT-82","?","Qume","1993","1"
"610991","0x145920c3","Qwak!/Quack [TTL]","Qwak!/Quack [TTL]","Qwak!/Quack [TTL]","?","Atari","1974","1"
"610992","0x32d00749","R-100 Digital Drum Machine","R-100 Digital Drum Machine","R-100 Digital Drum Machine","?","Kawai Musical Instrument Manufacturing","1987","1"
"610993","0x85120d32","Retro Arcade 16 Bits Classic Edition Mini TV Game Console - 145 Classic Games - TV Arcade Plug and Play (Mega Drive bootlegs)","Retro Arcade 16 Bits Classic Edition Mini TV Game Console - 145 Classic Games - TV Arcade Plug and Play (Mega Drive bootlegs)","Retro Arcade 16 Bits Classic Edition Mini TV Game Console - 145 Classic Games - TV Arcade Plug and Play (Mega Drive bootlegs)","?","<unknown>","2018","1"
"610994","0x4d0c3cda","RA-30 Realtime Arranger","RA-30 Realtime Arranger","RA-30 Realtime Arranger","?","Roland","1995","1"
"610995","0xa1fc32f5","Spectrum I+","Spectrum I+","Spectrum I+","?","Roy Abel & Associates","1984","1"
"610996","0xae2ad80c","Race Drivin' (compact, prototype)","Race Drivin' (compact, prototype)","Race Drivin' (compact, prototype)","?","Atari Games","1990","1"
"610997","0xcae13b9b","Race On! (World, RO2 Ver. A)","Race On! (World, RO2 Ver. A)","Race On! (World, RO2 Ver. A)","?","Namco","1998","1"
"610998","0x43b4383f","Racing Jam: Chapter 2 (GQ888AAA)","Racing Jam: Chapter 2 (GQ888AAA)","Racing Jam: Chapter 2 (GQ888AAA)","?","Konami","1998","1"
"610999","0x44d9fc26","Racing Jam: Chapter 2 (GQ888EAA)","Racing Jam: Chapter 2 (GQ888EAA)","Racing Jam: Chapter 2 (GQ888EAA)","?","Konami","1998","1"
"611000","0xd466e1b7","Racing Jam: Chapter 2 (GQ888JAA)","Racing Jam: Chapter 2 (GQ888JAA)","Racing Jam: Chapter 2 (GQ888JAA)","?","Konami","1998","1"
"611001","0x1bb70589","Racing Jam (GQ676AAC)","Racing Jam (GQ676AAC)","Racing Jam (GQ676AAC)","?","Konami","1998","1"
"611002","0x1cdac190","Racing Jam (GQ676EAC)","Racing Jam (GQ676EAC)","Racing Jam (GQ676EAC)","?","Konami","1998","1"
"611003","0x8c65dc01","Racing Jam (GQ676JAC)","Racing Jam (GQ676JAC)","Racing Jam (GQ676JAC)","?","Konami","1998","1"
"611004","0x8e1e79dd","Play TV Basketball","Play TV Basketball","Play TV Basketball","?","Radica / FarSight Studios","2005","1"
"611005","0x41850e69","Connectv Basketball","Connectv Basketball","Connectv Basketball","?","Radica / FarSight Studios","2005","1"
"611006","0x9d72e18b","Play TV Bass Fishin' (NTSC)","Play TV Bass Fishin' (NTSC)","Play TV Bass Fishin' (NTSC)","?","Radica / SSD Company LTD","2001","1"
"611007","0xc39e9630","ConnecTV Bass Fishin' (PAL)","ConnecTV Bass Fishin' (PAL)","ConnecTV Bass Fishin' (PAL)","?","Radica / SSD Company LTD","2001","1"
"611008","0x602c9d66","Play TV Baseball (NTSC)","Play TV Baseball (NTSC)","Play TV Baseball (NTSC)","?","Radica / SSD Company LTD","2000","1"
"611009","0xbe6456fd","Play TV Baseball 2 (NTSC)","Play TV Baseball 2 (NTSC)","Play TV Baseball 2 (NTSC)","?","Radica / SSD Company LTD","2002","1"
"611010","0xc963666b","Play TV Baseball 3","Play TV Baseball 3","Play TV Baseball 3","?","Radica / FarSight Studios","2005","1"
"611011","0x63c065cf","Connectv Baseball 3","Connectv Baseball 3","Connectv Baseball 3","?","Radica / FarSight Studios","2005","1"
"611012","0x4b82f10f","Barbie Dance Party","Barbie Dance Party","Barbie Dance Party","?","Radica / Mattel / SSD Company LTD","2002","1"
"611013","0xa6ada0f6","Play TV Boxin' (NTSC)","Play TV Boxin' (NTSC)","Play TV Boxin' (NTSC)","?","Radica / SSD Company LTD","200?","1"
"611014","0xed1144f0","ConnecTV Boxin' (PAL)","ConnecTV Boxin' (PAL)","ConnecTV Boxin' (PAL)","?","Radica / SSD Company LTD","200?","1"
"611015","0x5d2b7388","Play TV Card Night (NTSC)","Play TV Card Night (NTSC)","Play TV Card Night (NTSC)","?","Radica / SSD Company LTD","200?","1"
"611016","0x5a579e18","ConnecTV Card Night (PAL)","ConnecTV Card Night (PAL)","ConnecTV Card Night (PAL)","?","Radica / SSD Company LTD","200?","1"
"611017","0x98eff94a","Connectv Cricket (PAL)","Connectv Cricket (PAL)","Connectv Cricket (PAL)","?","Radica","2006","1"
"611018","0x65c6c1c0","Digi Makeover (Girl Tech)","Digi Makeover (Girl Tech)","Digi Makeover (Girl Tech)","?","Radica","2005","1"
"611019","0x4405862","Play TV Football (NTSC)","Play TV Football (NTSC)","Play TV Football (NTSC)","?","Radica / SSD Company LTD","200?","1"
"611020","0xb96dfe21","Play TV Football 2","Play TV Football 2","Play TV Football 2","?","Radica","2007","1"
"611021","0x609d9328","Connectv Football","Connectv Football","Connectv Football","?","Radica / Medialink","2006","1"
"611022","0xf175d50d","Genesis Collection Volume 1 (Radica, Arcade Legends) (USA)","Genesis Collection Volume 1 (Radica, Arcade Legends) (USA)","Genesis Collection Volume 1 (Radica, Arcade Legends) (USA)","?","Radica / Sega","2004","1"
"611023","0x687c84b7","Genesis Collection Volume 2 (Radica, Arcade Legends) (USA)","Genesis Collection Volume 2 (Radica, Arcade Legends) (USA)","Genesis Collection Volume 2 (Radica, Arcade Legends) (USA)","?","Radica / Sega","2004","1"
"611024","0x8458a472","Golden Tee Golf: Home Edition","Golden Tee Golf: Home Edition","Golden Tee Golf: Home Edition","?","Radica / FarSight Studios (licensed from Incredible Technologies)","2006","1"
"611025","0xbb97584a","Play TV Buckmasters Huntin' (NTSC)","Play TV Buckmasters Huntin' (NTSC)","Play TV Buckmasters Huntin' (NTSC)","?","Radica / SSD Company LTD","2000","1"
"611026","0x8c6781db","Play TV Buckmasters Huntin' 2 (NTSC)","Play TV Buckmasters Huntin' 2 (NTSC)","Play TV Buckmasters Huntin' 2 (NTSC)","?","Radica / SSD Company LTD","2003","1"
"611027","0xfb60b14d","Play TV Huntin' 3","Play TV Huntin' 3","Play TV Huntin' 3","?","Radica / V-Tac Technology Co Ltd.","2005","1"
"611028","0xb1ffe3e5","Connectv Huntin' 3","Connectv Huntin' 3","Connectv Huntin' 3","?","Radica / V-Tac Technology Co Ltd.","2005","1"
"611029","0xde332c8e","Play TV Jr. Construction","Play TV Jr. Construction","Play TV Jr. Construction","?","Radica / Takara / SSD Company LTD","2002","1"
"611030","0xad4f91a0","EA Sports Madden Football (NTSC)","EA Sports Madden Football (NTSC)","EA Sports Madden Football (NTSC)","?","Radica / Electronics Arts / SSD Company LTD","2003","1"
"611031","0x7a6be7fc","Mega Drive Collection Volume 1 (Radica, Arcade Legends) (Europe)","Mega Drive Collection Volume 1 (Radica, Arcade Legends) (Europe)","Mega Drive Collection Volume 1 (Radica, Arcade Legends) (Europe)","?","Radica / Sega","2004","1"
"611032","0xe362b646","Mega Drive Collection Volume 2 (Radica, Arcade Legends) (UK)","Mega Drive Collection Volume 2 (Radica, Arcade Legends) (UK)","Mega Drive Collection Volume 2 (Radica, Arcade Legends) (UK)","?","Radica / Sega","2004","1"
"611033","0xd58b3951","Play TV Monster Truck (NTSC)","Play TV Monster Truck (NTSC)","Play TV Monster Truck (NTSC)","?","Radica / SSD Company LTD","2003","1"
"611034","0xa5d05422","ConnecTV Monster Truck (PAL)","ConnecTV Monster Truck (PAL)","ConnecTV Monster Truck (PAL)","?","Radica / SSD Company LTD","2003","1"
"611035","0x24a65797","Play TV Opus (NTSC)","Play TV Opus (NTSC)","Play TV Opus (NTSC)","?","Radica / SSD Company LTD","2000","1"
"611036","0x4424ef20","Out Run 2019 (Radica Plug & Play, UK)","Out Run 2019 (Radica Plug & Play, UK)","Out Run 2019 (Radica Plug & Play, UK)","?","Radica / Sega","2004","1"
"611037","0x8cc79746","Play TV Ping Pong (NTSC)","Play TV Ping Pong (NTSC)","Play TV Ping Pong (NTSC)","?","Radica / SSD Company LTD / Simmer Technology","2000","1"
